"Id","providerId","providerName","nameZh","nameEn","pathAttributeId","pathAttributeName","pathAttributeEname","buildPeriod","departureZh","departureEn","destinationZh","destinationEn","realSequence","distance","goFirstBusTime","backFirstBusTime","goLastBusTime","backLastBusTime","peakHeadway","holidayHeadwayDesc","offPeakHeadway","busTimeDesc","holidayGoFirstBusTime","holidayBackFirstBusTime","holidayGoLastBusTime","holidayBackLastBusTime","holidayBusTimeDesc","headwayDesc","holidayPeakHeadway","holidayOffPeakHeadway","segmentBufferZh","segmentBufferEn","ticketPriceDescriptionZh","ticketPriceDescriptionEn"
"16903","16242","樹林區公所","F611","F611","158997","F611返(新北市)","F611","10","大學風呂","Daxue Fenglu","長庚醫院","Chang Gung Memorial Hospital","99","99","0800","1115","1300","1700","","","","","","","","","例假日停駛","","","","","","",""
"16903","16242","樹林區公所","F611","F611","158030","F611去(新北市)","F611go","10","大學風呂","Daxue Fenglu","長庚醫院","Chang Gung Memorial Hospital","99","99","0800","1115","1300","1700","","","","","","","","","例假日停駛","","","","","","",""
"16905","16243","三峽區公所","F622","F622","158032","F622(新北市)","F622","10","安溪國小","Anxi Elementary School","三峽國小","Sanxia Elementary School","99","99","0645","0645","0645","0645","","","","","0645","","0645","","","","","","","","",""
"16906","16243","三峽區公所","F623","F623","158033","F623(新北市)","F623","10","文化停車場","Wenhua Parking Lot","福慶宮","Fuqing Temple","99","99","0620","0620","1740","1740","","","","","0620","","1740","","","","","","","","",""
"16908","16243","三峽區公所","F626","F626","158035","F626(新北市)","F626","10","三峽國小","Wenhua Parking Lot","白雞行修宮","Baiji Xingxiu Temple","99","99","0830","0830","1830","1830","","","","","0830","","1830","","","","","","","","",""
"16910","16243","三峽區公所","F628","F628","158037","F628(新北市)","F628","10","三峽國小","Sanxia Elementary School","湊合橋","Couhe Bridge","99","99","0600","0600","1730","1730","","","","","0600","","1730","","","","","","","","",""
"16911","16243","三峽區公所","F629四份仔","F629 Sifenzai","158038","F629四份仔(新北市)","F629 Sifenzai","10","文化停車場","Wenhua Parking Lot","四份仔","sifenzai","99","99","0600","0600","1100","1100","","","","","0600","","1100","","","","","","","","",""
"16912","16243","三峽區公所","F629","F629","158039","F629(新北市)","F629","10","文化停車場","Wenhua Parking Lot","鹿母潭","Lumutan","99","99","0900","0900","1730","1730","","","","","0900","","1730","","","","","","","","",""
"16916","16243","三峽區公所","F631","F631","158999","F631返(新北市)","F631","10","長福停車場","Changfu Parking Lot","鶯歌火車站","Yingge Rail Sta.","99","99","0600","0700","1700","1800","","","","","0600","0700","1700","1800","","","","","","","",""
"16916","16243","三峽區公所","F631","F631","158043","F631去(新北市)","F631go","10","長福停車場","Changfu Parking Lot","鶯歌火車站","Yingge Rail Sta.","99","99","0600","0700","1700","1800","","","","","0600","0700","1700","1800","","","","","","","",""
"16258","16181","欣欣客運","819","819","157253","819(新北市)","819","10","深坑站","Pit station","捷運七張站","MRT seven Zhang station","99","99","0600","0600","2200","2200","","","","","0600","0600","2200","2200","","","","","","","一段票","1 segments"
"16269","16185","指南客運","836","836","157264","836(新北市)","836","10","捷運淡水站","MRT Tamsui Stationn","滬尾砲台","Hobe Fort","99","99","0800","0800","2240","2240","","","","","","","","","請參考836假日路線","","","","","","一段票","1 segments"
"16602","16176","臺北客運","藍45","BL45","157650","藍45(新北市)","BL45","10","成福","MRT Yongning Station","捷運永寧站","Chengfu","99","99","0600","0600","2200","2200","","","","","0700","0700","2040","2040","","","","","","","一段票","1 segments"
"16603","16176","臺北客運","920","920","157651","920(新北市)","920","10","林口","Linkou","捷運府中站","MRT Fuchu station","99","99","0500","0500","2200","2200","1015","","2030","","0530","0530","2200","2200","","","1520","1520","高公局","Taiwan Area National Freeway Bureau","兩段票","2 segments"
"16607","16176","臺北客運","889","889","157655","889(新北市)","889","10","三峽","Three Gorges","捷運亞東醫院站","MRT Far Eastern Hospital Station","99","99","0540","0540","2100","2100","","","","","0700","0700","1900","1900","","","","","山佳-南樹林火車站","Sanjia-Tien Kuang Enterprise Co.","二段票","Charge for 2 sections"
"16608","16177","首都客運","802","802","157656","802(新北市)","802","10","三峽","Three Gorges","捷運新埔站","MRT Hsinpu Station","99","99","0510","0000","2100","0000","1015","","2030","","0555","","2100","","","","","","山佳-樹林後火車站","Shanjia-Shulin Train Station Rear","二段票","2 segments"
"16610","16178","新店客運","綠5","G5","157658","綠5(新北市)","G5","10","大崎腳","Daqijiao","大鵬華城","Dapeng China City","99","99","0600","0600","2200","2200","1010","","2020","","0600","0600","2200","2200","","","1010","2020","","","一段票","1 segments"
"16611","16178","新店客運","綠6","G6","157659","綠6(新北市)","G6","10","美之城","America of the city community","中和","Zhonghe","99","99","0600","0600","2230","2230","1520","","2030","","0600","0600","2230","2230","","","1520","2030","","","一段票","1 segments"
"16613","16178","新店客運","綠8","G8","157661","綠8(新北市)","G8","10","台北小城","Taipei Xiaocheng","中和","Zhonghe","99","99","0600","0600","2230","2230","1520","","2030","","0600","0600","2230","2230","","","2030","2030","","","一段票","1 segments"
"16614","16178","新店客運","930延","930Extend","157662","930延(新北市)","930Extend","10","大崎腳","Qingtan","板橋區公所","Itabashi","99","99","0630","0630","1730","1730","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16941","16247","坪林區公所","F721","F721","158068","F721(新北市)","F721","10","坪林國中","Pinglin Junior High School","南山寺","Nanshan Temple","99","99","","","","","","08:00-16:00每小時一班","","平日停駛","0800","0800","1600","1600","","","","","","","",""
"16942","16247","坪林區公所","F722","F722","158069","F722(新北市)","F722","10","坪林國中","Pinglin Junior High School","九芎根101","Jiuqionggen 101","99","99","0800","0800","1700","1700","","例假日08:00-17:00(20分鐘一班)","","","0800","0800","1700","1700","","08:00-17:00(每小時一班)","","","","","",""
"16943","16247","坪林區公所","F723","F723","158070","F723(新北市)","F723","10","坪林國中","Pinglin Junior High School","九芎根101","Jiuqionggen 101","99","99","0800","0800","1700","1700","","例假日08:00-17:00(20分鐘一班)","","","0800","0800","1700","1700","","08:00-17:00(每小時一班)","","","","","",""
"16626","16186","淡水客運","870","870","159114","870忠山(新北市)","870","10","捷運淡水站","MRT Station","忠山","Zhong Shan","99","99","0750","0815","1930","1955","","","","","0750","0815","1930","1955","","","","","","","一段票","1 segments"
"16626","16186","淡水客運","870","870","157674","870(新北市)","870","10","捷運淡水站","MRT Station","忠山","Zhong Shan","99","99","0750","0815","1930","1955","","","","","0750","0815","1930","1955","","","","","","","一段票","1 segments"
"16628","16186","淡水客運","871","871","157676","871(新北市)","871","10","捷運淡水站","MRT Station","行忠堂","Traveling Zhong Tang","99","99","0910","0910","1800","1800","","番薯里雲廣坑6之1號路段隨招隨停","","","0910","0910","1800","1800","","番薯里雲廣坑6之1號路段隨招隨停","","","","","一段票","1 segments"
"16629","16186","淡水客運","873","873","157677","873(新北市)","873","10","捷運淡水站","MRT Station","中和里","And Village","99","99","0825","0825","1900","1900","","","","","0825","0825","1900","1900","","","","","華榮工廠-灰瑤子","Huarong Factory-Huiyaozi","二段票","Charge for 2 sections"
"16630","16186","淡水客運","868正","868Positive","157678","868正(新北市)","868Positive","10","新春街","Spring Street","小坪頂","Sports Park","99","99","0610","0610","1750","1750","","","","","0610","0610","1750","1750","","","","","興音寺-小坪頂","Xingyin Temple-Xiaopingding","二段票","Charge for 2 sections"
"16631","16186","淡水客運","868返","868Return","157679","868返(新北市)","868Return","10","新春街","Spring Street","小坪頂","Denggong Village","99","99","0700","0700","1840","1840","","","","","0700","0700","1840","1840","","","","","興音寺-小坪頂","Xingyin Temple-Xiaopingding","二段票","Charge for 2 sections"
"16632","16187","光華巴士","藍23","BL23","157680","藍23(新北市)","BL23","10","汐止社后","Community after","捷運昆陽站","MRT Kunyang Station","99","99","0600","0600","2340","2340","0510","22:00 後 20-30","1520","","0550","","2340","","","","1520","1520","","","一段票","1 segments"
"16760","16228","淡水區公所","F101樹興","F101shuxing","157887","F101樹興(新北市)","F101shuxing","10","捷運淡水站","N/A","捷運淡水站","MRT Tamsui Station","99","99","0540","0000","2040","0000","","經南勢埔09:00 13:20 20:40 延駛至文化大樓05:20 05:40 06:40","","","0540","","2040","","","經南勢埔09:00 13:20 20:40 延駛至文化大樓05:20 05:40 06:40","","","","","",""
"16944","16248","瑞芳區公所","F801","F801","159003","F801返(新北市)","F801","10","瑞芳","Ruifang Rail Sta.","四腳亭","Sijiaoting","99","99","0720","0630","0720","0630","","","","","","","","","例假日停駛","","","","","","",""
"16944","16248","瑞芳區公所","F801","F801","158071","F801去(新北市)","F801go","10","瑞芳","Ruifang Rail Sta.","四腳亭","Sijiaoting","99","99","0720","0630","0720","0630","","","","","","","","","例假日停駛","","","","","","",""
"16946","16248","瑞芳區公所","F802","F802","159004","F802返(新北市)","F802","10","瑞芳","Ruifang Rail Sta.","金九線","Qitang Temple","99","99","0830","0915","1530","1630","","","","","","","","","例假日停駛","16:30班次另行至欽賢國中及浪漫公路","","","","","",""
"16946","16248","瑞芳區公所","F802","F802","158073","F802去(新北市)","F802go","10","瑞芳","Ruifang Rail Sta.","金九線","Qitang Temple","99","99","0830","0915","1530","1630","","","","","","","","","例假日停駛","16:30班次另行至欽賢國中及浪漫公路","","","","","",""
"16948","16248","瑞芳區公所","F803","F803","159005","F803返(新北市)","F803","10","瑞芳","Ruifang Rail Sta.","四腳亭","Sijiaoting","99","99","0910","0810","1710","1755","","","","","","","","","例假日停駛","","","","","","",""
"16948","16248","瑞芳區公所","F803","F803","158075","F803去(新北市)","F803go","10","瑞芳","Ruifang Rail Sta.","四腳亭","Sijiaoting","99","99","0910","0810","1710","1755","","","","","","","","","例假日停駛","","","","","","",""
"16952","16248","瑞芳區公所","F806","F806","159006","F806返(新北市)","F806","10","瑞芳","Zushi Temple","大福煤礦","Dafu Coal Mine","99","99","0850","0930","1520","1550","","","","","","","","","例假日停駛","","","","","","",""
"16952","16248","瑞芳區公所","F806","F806","158079","F806去(新北市)","F806go","10","瑞芳","Zushi Temple","大福煤礦","Dafu Coal Mine","99","99","0850","0930","1520","1550","","","","","","","","","例假日停駛","","","","","","",""
"16954","16248","瑞芳區公所","F807上午","F807","158081","F807上午(新北市)","F807","10","瑞興新村","Shanzijiao","瑞芳車站","Ruifang Rail Sta.","99","99","0620","0620","0800","0800","","","","0620 0650繞經子平橋由後火車站-瑞工-祖師廟","","","","","例假日停駛","","","","","","",""
"16955","16248","瑞芳區公所","F807下午","F807","158082","F807下午(新北市)","F807","10","祖師廟","Zushi Temple","瑞芳火車站","Ruifang Rail Sta.","99","99","1815","1815","1940","1940","","","","","","","","","例假日停駛","","","","","","",""
"16956","16248","瑞芳區公所","F808","F808","159007","F808返(新北市)","F808","10","瑞芳","Zushi Temple","三貂嶺","Shuoren Village","99","99","0610","0700","1710","1800","","","","","","","","","例假日停駛","","","","","","",""
"16956","16248","瑞芳區公所","F808","F808","158083","F808去(新北市)","F808go","10","瑞芳","Zushi Temple","三貂嶺","Shuoren Village","99","99","0610","0700","1710","1800","","","","","","","","","例假日停駛","","","","","","",""
"16963","16250","平溪區公所","F822","F822","158090","F822(新北市)","F822","10","平溪","Pingxi","東勢格派出所","Dongshige","99","99","0650","0650","1610","1610","","","","","0650","","1610","","","","","","","","",""
